Year,Date,Site,Plot,SpecCode,LeafNumber,Area,Perimeter,Length,Width,FreshMass,DryMass,SLA,LDMC
2012,7/17/12,8,6,ACERUB,2,6.041,,,,0.057,0.026,236.886,0.447
2012,7/17/12,8,6,ACERUB,3,6.828,,,,0.094,0.038,178.277,0.407
2012,7/17/12,8,6,ACERUB,4,20.172,,,,0.240,0.110,183.552,0.458
2012,7/17/12,8,6,ACERUB,5,22.016,,,,0.298,0.136,161.410,0.458
2012,7/17/12,8,6,ACERUB,6,26.367,,,,0.344,0.162,163.165,0.470
2012,7/17/12,8,6,ACERUB,7,16.647,,,,0.208,0.094,177.667,0.450
2012,7/17/12,8,6,ACERUB,8,8.613,,,,0.122,0.059,146.222,0.483
2012,7/17/12,8,6,ILEGLA,1,7.628,,,,0.234,0.100,76.508,0.426
2012,7/17/12,8,6,ILEGLA,2,6.974,,,,0.199,0.082,84.744,0.414
2012,7/17/12,8,6,ILEGLA,3,7.148,,,,0.198,0.084,85.605,0.422
2012,7/17/12,8,6,ILEGLA,4,4.458,,,,0.124,0.050,89.702,0.401
2012,7/17/12,8,6,ILEGLA,5,4.477,,,,0.121,0.050,89.709,0.412
2012,7/17/12,8,6,ILEGLA,6,5.131,,,,0.171,0.085,60.647,0.495
2012,7/17/12,8,6,ILEGLA,7,5.678,,,,0.168,0.066,86.419,0.391
2012,7/17/12,8,6,ILEGLA,8,5.844,,,,0.175,0.074,78.868,0.423
2012,7/17/12,8,6,LYOLUC,1,10.293,,,,0.224,0.096,107.776,0.426
2012,7/17/12,8,6,LYOLUC,2,17.992,,,,0.323,0.148,121.977,0.457
2012,7/17/12,8,6,LYOLUC,3,14.049,,,,0.249,0.122,115.626,0.488
2012,7/17/12,8,6,LYOLUC,4,8.585,,,,0.189,0.081,105.728,0.430
2012,7/17/12,8,6,LYOLUC,5,14.757,,,,0.313,0.140,105.788,0.446
2012,7/17/12,8,6,LYOLUC,6,15.921,,,,0.290,0.132,120.796,0.454
2012,7/17/12,8,6,LYOLUC,7,11.355,,,,0.201,0.087,131.115,0.431
2012,7/17/12,8,6,LYOLUC,8,10.693,,,,0.189,0.087,123.330,0.459
2012,7/17/12,8,6,MORCAR,1,19.733,,,,0.296,0.120,164.988,0.404
2012,7/17/12,8,6,MORCAR,2,17.358,,,,0.309,0.124,139.536,0.403
2012,7/17/12,8,6,MORCAR,3,12.530,,,,0.196,0.080,157.406,0.406
2012,7/17/12,8,6,MORCAR,4,14.281,,,,0.182,0.069,208.171,0.377
2012,7/17/12,8,6,MORCAR,5,21.791,,,,0.285,0.111,196.495,0.389
2012,7/17/12,8,6,MORCAR,6,15.914,,,,0.241,0.097,164.571,0.401
2012,7/17/12,8,6,MORCAR,7,13.030,,,,0.201,0.078,167.261,0.388
2012,7/17/12,8,6,MORCAR,8,21.620,,,,0.311,0.120,179.869,0.386
2012,7/17/12,8,6,RUBSP,1,18.105,,,,0.194,0.069,263.923,0.354
2012,7/17/12,8,6,RUBSP,2,3.684,,,,0.034,0.012,299.504,0.362
2012,7/17/12,8,6,RUBSP,3,20.005,,,,0.197,0.073,272.913,0.372
2012,7/17/12,8,6,RUBSP,4,7.962,,,,0.079,0.027,297.090,0.339
2012,7/17/12,8,6,RUBSP,5,5.907,,,,0.062,0.023,260.220,0.366
2012,7/17/12,8,6,RUBSP,6,5.402,,,,0.055,0.018,298.425,0.329
2012,7/17/12,8,6,RUBSP,7,6.343,,,,0.061,0.020,312.468,0.333
2012,7/17/12,8,6,RUBSP,8,3.235,,,,0.028,0.011,296.789,0.389
2012,7/18/12,9,1,ARISTR,1,1.471,,,,0.062,0.036,40.415,0.587
2012,7/18/12,9,1,ARISTR,2,1.683,,,,0.066,0.032,52.096,0.489
2012,7/18/12,9,1,ARISTR,3,1.258,,,,0.049,0.025,50.100,0.512
2012,7/18/12,9,1,ARISTR,4,1.109,,,,0.041,0.020,54.611,0.495
2012,7/18/12,9,1,ARISTR,5,1.469,,,,0.055,0.031,47.834,0.558
2012,7/18/12,9,1,ARISTR,6,1.327,,,,0.042,0.024,54.398,0.581
2012,7/18/12,9,1,ARISTR,7,1.389,,,,0.052,0.032,43.664,0.612
2012,7/18/12,9,1,ARISTR,8,1.367,,,,0.054,0.027,50.424,0.502
2012,7/18/12,9,1,DIOVIR,1,54.391,,,,0.757,0.269,201.898,0.356
2012,7/18/12,9,1,DIOVIR,2,31.803,,,,0.469,0.157,203.215,0.334
2012,7/18/12,9,1,DIOVIR,3,34.788,,,,0.493,0.169,205.848,0.343
2012,7/18/12,9,1,DIOVIR,4,29.539,,,,0.433,0.146,201.766,0.338
2012,7/18/12,9,1,DIOVIR,5,34.592,,,,0.518,0.179,193.465,0.345
2012,7/18/12,9,1,DIOVIR,6,25.125,,,,0.371,0.131,191.938,0.353
2012,7/18/12,9,1,DIOVIR,7,67.705,,,,0.976,0.320,211.778,0.328
2012,7/18/12,9,1,DIOVIR,8,27.678,,,,0.390,0.130,212.255,0.334
2012,7/18/12,9,1,GAYDUM,1,2.235,,,,0.040,0.017,129.965,0.430
2012,7/18/12,9,1,GAYDUM,2,1.827,,,,0.034,0.016,117.897,0.456
2012,7/18/12,9,1,GAYDUM,3,1.755,,,,0.029,0.013,133.931,0.452
2012,7/18/12,9,1,GAYDUM,4,2.571,,,,0.047,0.020,131.148,0.417
2012,7/18/12,9,1,GAYDUM,5,2.137,,,,0.043,0.019,114.267,0.435
2012,7/18/12,9,1,GAYDUM,6,2.052,,,,0.046,0.022,94.133,0.474
2012,7/18/12,9,1,GAYDUM,7,2.772,,,,0.048,0.018,150.658,0.383
2012,7/18/12,9,1,GAYDUM,8,2.287,,,,0.038,0.017,132.942,0.453
2012,7/18/12,9,1,QUELAE,1,83.611,,,,1.442,0.716,116.726,0.497
2012,7/18/12,9,1,QUELAE,2,48.283,,,,0.777,0.395,122.143,0.509
2012,7/18/12,9,1,QUELAE,3,74.794,,,,1.172,0.618,121.045,0.527
2012,7/18/12,9,1,QUELAE,4,33.090,,,,0.514,0.269,122.874,0.524
2012,7/18/12,9,1,QUELAE,5,61.585,,,,0.995,0.487,126.537,0.489
2012,7/18/12,9,1,QUELAE,6,72.706,,,,1.167,0.599,121.439,0.513
2012,7/18/12,9,1,QUELAE,7,75.187,,,,1.211,0.627,119.915,0.518
2012,7/18/12,9,1,QUELAE,8,65.689,,,,1.061,0.574,114.401,0.541
2012,7/18/12,9,1,TOXPUB,1,17.647,,,,0.243,0.104,170.174,0.427
2012,7/18/12,9,1,TOXPUB,2,30.046,,,,0.419,0.173,173.378,0.414
2012,7/18/12,9,1,TOXPUB,3,20.165,,,,0.296,0.125,161.191,0.423
2012,7/18/12,9,1,TOXPUB,4,18.941,,,,0.282,0.119,159.435,0.421
2012,7/18/12,9,1,TOXPUB,5,13.242,,,,0.168,0.068,194.454,0.405
2012,7/18/12,9,1,TOXPUB,6,18.516,,,,0.260,0.115,161.427,0.441
2012,7/18/12,9,1,TOXPUB,7,28.695,,,,0.431,0.191,150.156,0.443
2012,7/18/12,9,1,TOXPUB,8,7.946,,,,0.110,0.045,175.803,0.411
2012,7/18/12,9,2,LYOMAR,1,14.938,,,,0.273,0.106,140.928,0.388
2012,7/18/12,9,2,LYOMAR,2,17.543,,,,0.334,0.131,134.431,0.391
2012,7/18/12,9,2,LYOMAR,3,15.008,,,,0.295,0.117,128.163,0.397
2012,7/18/12,9,2,LYOMAR,4,17.252,,,,0.368,0.134,128.647,0.364
2012,7/18/12,9,2,LYOMAR,5,19.551,,,,0.363,0.140,139.652,0.386
2012,7/18/12,9,2,LYOMAR,6,7.036,,,,0.132,0.056,126.312,0.422
2012,7/18/12,9,2,LYOMAR,7,13.628,,,,0.272,0.111,122.777,0.408
2012,7/18/12,9,2,LYOMAR,8,14.800,,,,0.262,0.100,148.594,0.380
2012,7/18/12,9,2,QUELAE,1,73.385,,,,1.480,0.758,96.852,0.512
2012,7/18/12,9,2,QUELAE,2,78.584,,,,1.449,0.749,104.918,0.517
2012,7/18/12,9,2,QUELAE,3,36.558,,,,0.653,0.340,107.587,0.520
2012,7/18/12,9,2,QUELAE,4,75.026,,,,1.203,0.598,125.377,0.497
2012,7/18/12,9,2,QUELAE,5,57.970,,,,0.945,0.500,115.893,0.529
2012,7/18/12,9,2,QUELAE,6,63.351,,,,1.053,0.537,117.972,0.510
2012,7/18/12,9,2,QUELAE,7,64.050,,,,1.066,0.560,114.354,0.525
2012,7/18/12,9,2,QUELAE,8,93.044,,,,1.695,0.898,103.578,0.530
2012,7/18/12,9,2,QUEMARG,1,44.352,,,,0.720,0.389,114.074,0.540
2012,7/18/12,9,2,QUEMARG,2,32.856,,,,0.518,0.255,128.846,0.492
2012,7/18/12,9,2,QUEMARG,3,27.110,,,,0.369,0.190,142.909,0.514
2012,7/18/12,9,2,QUEMARG,4,42.422,,,,0.675,0.327,129.612,0.485
2012,7/18/12,9,2,QUEMARG,5,32.130,,,,0.477,0.235,136.548,0.493
2012,7/18/12,9,2,QUEMARG,6,17.820,,,,0.286,0.142,125.489,0.497
2012,7/18/12,9,2,QUEMARG,7,11.605,,,,0.159,0.082,141.701,0.515
2012,7/18/12,9,2,QUEMARG,8,19.018,,,,0.279,0.147,129.022,0.528
2012,7/18/12,9,2,TOXPUB,1,25.415,,,,0.408,0.174,146.485,0.425
2012,7/18/12,9,2,TOXPUB,2,14.482,,,,0.223,0.098,147.326,0.441
2012,7/18/12,9,2,TOXPUB,3,17.777,,,,0.276,0.115,154.313,0.417
2012,7/18/12,9,2,TOXPUB,4,29.321,,,,0.514,0.226,130.027,0.439
2012,7/18/12,9,2,TOXPUB,5,37.677,,,,0.575,0.243,155.176,0.422
2012,7/18/12,9,2,TOXPUB,6,23.288,,,,0.384,0.164,142.258,0.426
2012,7/18/12,9,2,TOXPUB,7,16.127,,,,0.238,0.099,162.735,0.416
2012,7/18/12,9,2,TOXPUB,8,16.662,,,,0.258,0.107,155.722,0.415
2012,7/18/12,9,3,ARUTEC,1,22.130,,,,0.241,0.117,189.306,0.485
2012,7/18/12,9,3,ARUTEC,2,15.536,,,,0.160,0.084,185.388,0.524
2012,7/18/12,9,3,ARUTEC,3,16.492,,,,0.187,0.088,188.046,0.469
2012,7/18/12,9,3,ARUTEC,4,12.533,,,,0.135,0.066,191.046,0.486
2012,7/18/12,9,3,ARUTEC,5,12.316,,,,0.143,0.068,182.192,0.473
2012,7/18/12,9,3,ARUTEC,6,18.684,,,,0.213,0.102,182.816,0.480
2012,7/18/12,9,3,ARUTEC,7,21.903,,,,0.228,0.116,188.980,0.508
2012,7/18/12,9,3,ARUTEC,8,16.883,,,,0.166,0.088,192.949,0.527
2012,7/18/12,9,3,CLEALN,1,25.596,,,,0.343,0.114,224.130,0.333
2012,7/18/12,9,3,CLEALN,2,19.237,,,,0.272,0.089,215.180,0.329
2012,7/18/12,9,3,CLEALN,3,16.742,,,,0.222,0.068,247.290,0.305
2012,7/18/12,9,3,CLEALN,4,21.384,,,,0.275,0.094,227.734,0.341
2012,7/18/12,9,3,CLEALN,5,15.288,,,,0.190,0.061,252.274,0.319
2012,7/18/12,9,3,CLEALN,6,11.776,,,,0.144,0.044,265.831,0.308
2012,7/18/12,9,3,CLEALN,7,29.991,,,,0.392,0.135,222.652,0.344
2012,7/18/12,9,3,CLEALN,8,26.206,,,,0.332,0.113,232.321,0.340
2012,7/18/12,9,3,GAYDUM,1,1.617,,,,0.026,0.011,151.093,0.412
2012,7/18/12,9,3,GAYDUM,2,3.882,,,,0.067,0.032,120.928,0.479
2012,7/18/12,9,3,GAYDUM,3,2.106,,,,0.032,0.014,153.752,0.428
2012,7/18/12,9,3,GAYDUM,4,2.671,,,,0.042,0.019,140.574,0.452
2012,7/18/12,9,3,GAYDUM,5,3.521,,,,0.061,0.028,124.424,0.464
2012,7/18/12,9,3,GAYDUM,6,3.148,,,,0.055,0.024,130.062,0.440
2012,7/18/12,9,3,GAYDUM,7,2.270,,,,0.035,0.017,130.477,0.497
2012,7/18/12,9,3,GAYDUM,8,4.232,,,,0.075,0.039,108.521,0.520
2012,7/18/12,9,3,GAYFRO,1,8.139,,,,0.107,0.052,157.427,0.483
2012,7/18/12,9,3,GAYFRO,2,4.711,,,,0.055,0.026,181.892,0.471
2012,7/18/12,9,3,GAYFRO,3,4.591,,,,0.063,0.028,162.223,0.449
2012,7/18/12,9,3,GAYFRO,4,7.021,,,,0.096,0.048,147.817,0.495
2012,7/18/12,9,3,GAYFRO,5,7.430,,,,0.092,0.047,159.440,0.507
2012,7/18/12,9,3,GAYFRO,6,9.468,,,,0.127,0.061,154.202,0.483
2012,7/18/12,9,3,GAYFRO,7,5.134,,,,0.071,0.035,147.534,0.490
2012,7/18/12,9,3,GAYFRO,8,4.463,,,,0.060,0.028,159.968,0.465
2012,7/18/12,9,3,LYOMAR,1,16.738,,,,0.240,0.095,175.449,0.398
2012,7/18/12,9,3,LYOMAR,2,33.939,,,,0.630,0.251,134.998,0.399
2012,7/18/12,9,3,LYOMAR,3,23.285,,,,0.477,0.191,121.720,0.401
2012,7/18/12,9,3,LYOMAR,4,19.684,,,,0.399,0.157,125.696,0.392
2012,7/18/12,9,3,LYOMAR,5,30.464,,,,0.575,0.220,138.601,0.382
2012,7/18/12,9,3,LYOMAR,6,26.485,,,,0.570,0.230,115.052,0.404
2012,7/18/12,9,3,LYOMAR,7,46.153,,,,0.863,0.310,148.927,0.359
2012,7/18/12,9,3,LYOMAR,8,44.867,,,,0.955,0.379,118.445,0.397
2012,7/18/12,9,4,ARUTEC,1,15.318,,,,0.111,0.066,231.384,0.596
2012,7/18/12,9,4,ARUTEC,2,41.392,,,,0.445,0.199,208.002,0.447
2012,7/18/12,9,4,ARUTEC,3,45.460,,,,0.451,0.219,207.483,0.486
2012,7/18/12,9,4,ARUTEC,4,39.852,,,,0.428,0.176,226.563,0.411
2012,7/18/12,9,4,ARUTEC,5,13.656,,,,0.103,0.058,235.855,0.562
2012,7/18/12,9,4,ARUTEC,6,9.887,,,,0.071,0.043,230.464,0.604
2012,7/18/12,9,4,ARUTEC,7,16.120,,,,0.171,0.078,206.931,0.456
2012,7/18/12,9,4,ARUTEC,8,14.905,,,,0.103,0.061,246.364,0.587
2012,7/18/12,9,4,CLEALN,1,28.528,,,,0.290,0.092,309.746,0.318
2012,7/18/12,9,4,CLEALN,2,11.108,,,,0.113,0.039,281.916,0.349
2012,7/18/12,9,4,CLEALN,3,24.190,,,,0.266,0.076,317.875,0.286
2012,7/18/12,9,4,CLEALN,4,19.502,,,,0.193,0.065,302.360,0.334
2012,7/18/12,9,4,CLEALN,5,30.567,,,,0.304,0.085,359.606,0.280
2012,7/18/12,9,4,CLEALN,6,20.960,,,,0.217,0.061,343.613,0.281
2012,7/18/12,9,4,CLEALN,7,30.405,,,,0.287,0.082,371.703,0.285
2012,7/18/12,9,4,CLEALN,8,17.566,,,,0.158,0.050,351.328,0.316
2012,7/18/12,9,4,LYOLUC,1,23.103,,,,0.562,0.239,96.826,0.425
2012,7/18/12,9,4,LYOLUC,2,15.679,,,,0.418,0.187,83.891,0.447
2012,7/18/12,9,4,LYOLUC,3,14.900,,,,0.323,0.146,102.261,0.451
2012,7/18/12,9,4,LYOLUC,4,15.702,,,,0.375,0.164,95.630,0.438
2012,7/18/12,9,4,LYOLUC,5,15.389,,,,0.398,0.182,84.464,0.458
2012,7/18/12,9,4,LYOLUC,6,19.551,,,,0.596,0.292,67.000,0.490
2012,7/18/12,9,4,LYOLUC,7,12.533,,,,0.314,0.138,90.950,0.439
2012,7/18/12,9,4,LYOLUC,8,9.051,,,,0.232,0.102,88.823,0.439
2012,7/18/12,9,4,MORCAR,1,16.498,,,,0.288,0.127,129.700,0.442
2012,7/18/12,9,4,MORCAR,2,22.669,,,,0.406,0.180,125.727,0.444
2012,7/18/12,9,4,MORCAR,3,28.779,,,,0.529,0.235,122.413,0.444
2012,7/18/12,9,4,MORCAR,4,21.119,,,,0.421,0.190,111.443,0.450
2012,7/18/12,9,4,MORCAR,5,19.397,,,,0.364,0.160,121.078,0.440
2012,7/18/12,9,4,MORCAR,6,22.940,,,,0.445,0.198,115.740,0.445
2012,7/18/12,9,4,MORCAR,7,15.063,,,,0.273,0.120,125.631,0.439
2012,7/18/12,9,4,MORCAR,8,25.498,,,,0.478,0.219,116.535,0.458
2012,7/18/12,9,4,PERPAL,1,36.462,,,,0.783,0.430,84.834,0.549
2012,7/18/12,9,4,PERPAL,2,44.205,,,,0.924,0.460,96.015,0.498
2012,7/18/12,9,4,PERPAL,3,37.219,,,,0.895,0.435,85.482,0.486
2012,7/18/12,9,4,PERPAL,4,34.835,,,,0.728,0.345,100.853,0.474
2012,7/18/12,9,4,PERPAL,5,35.609,,,,0.758,0.352,101.191,0.464
2012,7/18/12,9,4,PERPAL,6,19.351,,,,0.399,0.209,92.721,0.523
2012,7/18/12,9,4,PERPAL,7,36.461,,,,0.763,0.365,99.947,0.478
2012,7/18/12,9,4,PERPAL,8,53.892,,,,1.045,0.464,116.147,0.444
2012,7/18/12,9,5,LYOLUC,1,21.983,,,,0.736,0.341,64.523,0.463
2012,7/18/12,9,5,LYOLUC,2,13.730,,,,0.289,0.136,101.105,0.470
2012,7/18/12,9,5,LYOLUC,3,18.900,,,,0.544,0.258,73.284,0.474
2012,7/18/12,9,5,LYOLUC,4,16.692,,,,0.434,0.199,83.961,0.458
2012,7/18/12,9,5,LYOLUC,5,18.867,,,,0.524,0.239,79.105,0.455
2012,7/18/12,9,5,LYOLUC,6,15.996,,,,0.360,0.169,94.816,0.469
2012,7/18/12,9,5,LYOLUC,7,15.515,,,,0.344,0.160,96.911,0.465
2012,7/18/12,9,5,LYOLUC,8,15.342,,,,0.330,0.158,97.285,0.478
2012,7/18/12,9,5,OSMCIN,1,14.484,,,,0.152,0.031,467.210,0.204
2012,7/18/12,9,5,OSMCIN,2,11.229,,,,0.115,0.021,532.185,0.183
2012,7/18/12,9,5,OSMCIN,3,9.534,,,,0.094,0.019,504.434,0.201
2012,7/18/12,9,5,OSMCIN,4,4.346,,,,0.031,0.006,712.475,0.197
2012,7/18/12,9,5,OSMCIN,5,12.635,,,,0.170,0.040,319.073,0.233
2012,7/18/12,9,5,OSMCIN,6,12.823,,,,0.165,0.041,315.064,0.247
2012,7/18/12,9,5,OSMCIN,7,12.158,,,,0.159,0.043,282.077,0.271
2012,7/18/12,9,5,OSMCIN,8,12.197,,,,0.167,0.043,281.684,0.259
2012,7/18/12,9,5,OSMREG,1,4.196,,,,0.038,0.009,487.849,0.226
2012,7/18/12,9,5,OSMREG,2,4.545,,,,0.035,0.008,575.367,0.226
2012,7/18/12,9,5,OSMREG,3,4.619,,,,0.037,0.009,543.400,0.230
2012,7/18/12,9,5,OSMREG,4,3.574,,,,0.027,0.005,700.804,0.189
2012,7/18/12,9,5,OSMREG,5,5.021,,,,0.040,0.009,564.124,0.223
2012,7/18/12,9,5,OSMREG,6,8.435,,,,0.065,0.014,620.213,0.209
2012,7/18/12,9,5,OSMREG,7,3.585,,,,0.028,0.007,543.227,0.236
2012,7/18/12,9,5,OSMREG,8,5.030,,,,0.046,0.010,518.598,0.211
2012,7/18/12,9,5,WOOARE,1,39.182,,,,0.504,0.097,404.769,0.192
2012,7/18/12,9,5,WOOARE,2,59.320,,,,0.731,0.141,422.204,0.192
2012,7/18/12,9,5,WOOARE,3,58.995,,,,0.689,0.141,418.704,0.204
2012,7/18/12,9,5,WOOARE,4,103.703,,,,1.172,0.237,438.491,0.202
2012,7/18/12,9,5,WOOARE,5,56.305,,,,0.717,0.149,378.394,0.208
2012,7/18/12,9,5,WOOARE,6,36.219,,,,0.393,0.066,545.468,0.169
2012,7/18/12,9,5,WOOARE,7,26.447,,,,0.369,0.074,355.465,0.202
2012,7/18/12,9,5,WOOARE,8,24.157,,,,0.254,0.043,556.601,0.171
2012,7/18/12,10,1,CLEALN,1,9.148,,,,0.133,0.059,154.003,0.447
2012,7/18/12,10,1,CLEALN,2,7.608,,,,0.105,0.048,158.837,0.456
2012,7/18/12,10,1,CLEALN,3,7.320,,,,0.103,0.045,161.592,0.440
2012,7/18/12,10,1,CLEALN,4,8.335,,,,0.110,0.051,164.073,0.462
2012,7/18/12,10,1,CLEALN,5,7.139,,,,0.091,0.045,158.653,0.495
2012,7/18/12,10,1,CLEALN,6,9.962,,,,0.157,0.069,144.370,0.439
2012,7/18/12,10,1,CLEALN,7,8.998,,,,0.128,0.058,154.608,0.455
2012,7/18/12,10,1,CLEALN,8,12.058,,,,0.171,0.079,152.440,0.463
2012,7/18/12,10,1,GAYFRO,1,12.087,,,,0.160,0.095,127.498,0.593
2012,7/18/12,10,1,GAYFRO,2,8.579,,,,0.114,0.068,127.089,0.592
2012,7/18/12,10,1,GAYFRO,3,11.032,,,,0.156,0.091,120.695,0.586
2012,7/18/12,10,1,GAYFRO,4,8.152,,,,0.114,0.065,126.386,0.566
2012,7/18/12,10,1,GAYFRO,5,10.145,,,,0.120,0.070,144.926,0.583
2012,7/18/12,10,1,GAYFRO,6,6.401,,,,0.084,0.049,131.433,0.580
2012,7/18/12,10,1,GAYFRO,7,10.853,,,,0.145,0.087,124.177,0.603
2012,7/18/12,10,1,GAYFRO,8,7.932,,,,0.102,0.061,130.246,0.597
2012,7/18/12,10,1,PINPAL,1,2.156,,,,0.127,0.041,52.194,0.325
2012,7/18/12,10,1,PINPAL,2,1.658,,,,0.091,0.026,63.263,0.288
2012,7/18/12,10,1,PINPAL,3,1.235,,,,0.079,0.023,53.472,0.292
2012,7/18/12,10,1,PINPAL,4,1.548,,,,0.087,0.025,61.417,0.290
2012,7/18/12,10,1,PINPAL,5,2.178,,,,0.123,0.031,70.941,0.250
2012,7/18/12,10,1,PINPAL,6,2.173,,,,0.129,0.042,51.981,0.324
2012,7/18/12,10,1,PINPAL,7,2.030,,,,0.118,0.030,66.789,0.258
2012,7/18/12,10,1,PINPAL,8,1.654,,,,0.088,0.026,63.876,0.294
2012,7/18/12,10,1,QUEMARI,1,88.994,,,,1.772,1.021,87.164,0.576
2012,7/18/12,10,1,QUEMARI,2,59.497,,,,1.100,0.603,98.668,0.548
2012,7/18/12,10,1,QUEMARI,3,222.694,,,,4.377,2.146,103.772,0.490
2012,7/18/12,10,1,QUEMARI,4,204.312,,,,4.235,2.228,91.702,0.526
2012,7/18/12,10,1,QUEMARI,5,121.371,,,,2.482,1.321,91.878,0.532
2012,7/18/12,10,1,QUEMARI,6,109.971,,,,2.154,1.170,93.993,0.543
2012,7/18/12,10,1,QUEMARI,7,129.106,,,,2.724,1.507,85.671,0.553
2012,7/18/12,10,1,QUEMARI,8,125.742,,,,2.417,1.279,98.312,0.529
2012,7/18/12,10,1,VACTEN,1,1.628,,,,0.027,0.011,142.842,0.422
2012,7/18/12,10,1,VACTEN,2,1.802,,,,0.028,0.013,137.550,0.468
2012,7/18/12,10,1,VACTEN,3,1.434,,,,0.028,0.012,123.612,0.414
2012,7/18/12,10,1,VACTEN,4,1.747,,,,0.029,0.013,132.348,0.455
2012,7/18/12,10,1,VACTEN,5,1.493,,,,0.027,0.012,124.450,0.444
2012,7/18/12,10,1,VACTEN,6,1.345,,,,0.019,0.009,158.271,0.447
2012,7/18/12,10,1,VACTEN,7,1.286,,,,0.016,0.007,189.176,0.425
2012,7/18/12,10,1,VACTEN,8,1.081,,,,0.016,0.005,203.868,0.331
2012,7/18/12,10,2,CLEALN,1,13.338,,,,0.177,0.075,177.129,0.425
2012,7/18/12,10,2,CLEALN,2,13.670,,,,0.181,0.081,168.137,0.449
2012,7/18/12,10,2,CLEALN,3,17.709,,,,0.216,0.088,201.469,0.407
2012,7/18/12,10,2,CLEALN,4,14.949,,,,0.183,0.083,180.112,0.454
2012,7/18/12,10,2,CLEALN,5,6.601,,,,0.075,0.030,220.779,0.399
2012,7/18/12,10,2,CLEALN,6,12.622,,,,0.153,0.068,185.338,0.445
2012,7/18/12,10,2,CLEALN,7,13.647,,,,0.178,0.078,176.085,0.435
2012,7/18/12,10,2,CLEALN,8,12.297,,,,0.149,0.066,185.196,0.446
2012,7/18/12,10,2,DIOVIR,1,36.704,,,,0.751,0.299,122.675,0.398
2012,7/18/12,10,2,DIOVIR,2,28.032,,,,0.517,0.193,145.020,0.374
2012,7/18/12,10,2,DIOVIR,3,20.945,,,,0.408,0.169,123.862,0.414
2012,7/18/12,10,2,DIOVIR,4,35.802,,,,0.736,0.281,127.408,0.382
2012,7/18/12,10,2,DIOVIR,5,32.107,,,,0.697,0.293,109.730,0.420
2012,7/18/12,10,2,DIOVIR,6,25.407,,,,0.557,0.211,120.698,0.378
2012,7/18/12,10,2,DIOVIR,7,30.070,,,,0.636,0.258,116.776,0.405
2012,7/18/12,10,2,DIOVIR,8,19.435,,,,0.382,0.158,123.395,0.412
2012,7/18/12,10,2,GAYFRO,1,5.814,,,,0.068,0.038,152.186,0.562
2012,7/18/12,10,2,GAYFRO,2,8.387,,,,0.106,0.059,142.634,0.555
2012,7/18/12,10,2,GAYFRO,3,11.221,,,,0.147,0.089,125.790,0.607
2012,7/18/12,10,2,GAYFRO,4,6.299,,,,0.077,0.042,148.550,0.551
2012,7/18/12,10,2,GAYFRO,5,6.695,,,,0.081,0.051,132.302,0.625
2012,7/18/12,10,2,GAYFRO,6,10.390,,,,0.131,0.072,143.712,0.552
2012,7/18/12,10,2,GAYFRO,7,8.725,,,,0.107,0.060,146.151,0.558
2012,7/18/12,10,2,GAYFRO,8,8.881,,,,0.108,0.063,140.079,0.587
2012,7/18/12,10,2,PTEAQU,1,10.429,,,,0.201,0.099,105.022,0.494
2012,7/18/12,10,2,PTEAQU,2,23.615,,,,0.549,0.260,90.932,0.473
2012,7/18/12,10,2,PTEAQU,3,17.080,,,,0.398,0.191,89.612,0.479
2012,7/18/12,10,2,PTEAQU,4,20.164,,,,0.396,0.156,128.925,0.395
2012,7/18/12,10,2,PTEAQU,5,20.423,,,,0.420,0.181,112.650,0.432
2012,7/18/12,10,2,PTEAQU,6,20.389,,,,0.426,0.180,113.023,0.423
2012,7/18/12,10,2,PTEAQU,7,6.972,,,,0.129,0.066,104.997,0.515
2012,7/18/12,10,2,PTEAQU,8,19.543,,,,0.419,0.208,93.957,0.496
2012,7/18/12,10,2,RHUCOP,1,4.558,,,,0.074,0.024,191.513,0.322
2012,7/18/12,10,2,RHUCOP,2,4.551,,,,0.074,0.030,149.717,0.411
2012,7/18/12,10,2,RHUCOP,3,5.769,,,,0.084,0.030,189.757,0.362
2012,7/18/12,10,2,RHUCOP,4,3.948,,,,0.057,0.023,173.140,0.400
2012,7/18/12,10,2,RHUCOP,5,4.507,,,,0.065,0.026,170.723,0.406
2012,7/18/12,10,2,RHUCOP,6,5.130,,,,0.075,0.029,175.092,0.391
2012,7/18/12,10,2,RHUCOP,7,4.029,,,,0.081,0.036,113.183,0.440
2012,7/18/12,10,3,CLEALN,1,13.390,,,,0.157,0.063,212.537,0.401
2012,7/18/12,10,3,CLEALN,2,11.625,,,,0.160,0.065,179.672,0.404
2012,7/18/12,10,3,CLEALN,3,9.898,,,,0.159,0.068,146.201,0.426
2012,7/18/12,10,3,CLEALN,4,8.473,,,,0.106,0.038,221.219,0.361
2012,7/18/12,10,3,CLEALN,5,14.999,,,,0.219,0.083,180.493,0.379
2012,7/18/12,10,3,CLEALN,6,6.836,,,,0.075,0.027,256.011,0.356
2012,7/18/12,10,3,CLEALN,7,11.185,,,,0.161,0.070,160.010,0.434
2012,7/18/12,10,3,CLEALN,8,7.901,,,,0.112,0.049,160.272,0.440
2012,7/18/12,10,3,DIOVIR,1,37.639,,,,0.713,0.324,116.312,0.454
2012,7/18/12,10,3,DIOVIR,2,29.632,,,,0.566,0.233,127.338,0.411
