"Year","Month","Day","Date","RF"
2014,1,17,"1/17/2014","124.7"
2014,1,18,"1/18/2014","125.5"
2014,1,19,"1/19/2014","123.4"
2014,1,20,"1/20/2014","133"
2014,1,21,"1/21/2014","141.4"
2014,1,22,"1/22/2014","138.9"
2014,1,23,"1/23/2014","132.1"
2014,1,24,"1/24/2014","131.3"
2014,1,25,"1/25/2014","129.1"
2014,1,26,"1/26/2014","133.7"
2014,1,27,"1/27/2014","139.6"
2014,1,28,"1/28/2014","152.5"
2014,1,29,"1/29/2014","151.8"
2014,1,30,"1/30/2014","155.8"
2014,1,31,"1/31/2014","160.9"
2014,2,1,"2/1/2014","171.6"
2014,2,2,"2/2/2014","184.4"
2014,2,3,"2/3/2014","183"
2014,2,4,"2/4/2014","182.9"
2014,2,5,"2/5/2014","188.1"
2014,2,6,"2/6/2014","186.1"
2014,2,7,"2/7/2014","173.2"
2014,2,8,"2/8/2014","167.2"
2014,2,9,"2/9/2014","164.6"
2014,2,10,"2/10/2014","156.8"
2014,2,11,"2/11/2014","167.8"
2014,2,12,"2/12/2014","156.1"
2014,2,13,"2/13/2014","162.5"
2014,2,14,"2/14/2014","162.5"
2014,2,15,"2/15/2014","158.1"
2014,2,16,"2/16/2014","150.2"
2014,2,17,"2/17/2014","148.9"
2014,2,18,"2/18/2014","147.9"
2014,2,19,"2/19/2014","154.2"
2014,2,20,"2/20/2014","153"
2014,2,21,"2/21/2014","153.4"
2014,2,22,"2/22/2014","159.7"
2014,2,23,"2/23/2014","168.2"
2014,2,24,"2/24/2014","167.2"
2014,2,25,"2/25/2014","170.4"
2014,2,26,"2/26/2014","174.7"
2014,2,27,"2/27/2014","172.4"
2014,2,28,"2/28/2014","167.5"
2014,3,1,"3/1/2014","161.6"
2014,3,2,"3/2/2014","158.5"
2014,3,3,"3/3/2014","158.3"
2014,3,4,"3/4/2014","155.4"
2014,3,5,"3/5/2014","146.7"
2014,3,6,"3/6/2014","146.5"
2014,3,7,"3/7/2014","146"
2014,3,8,"3/8/2014","139.5"
2014,3,9,"3/9/2014","143.8"
2014,3,10,"3/10/2014","149.5"
2014,3,11,"3/11/2014","162.5"
2014,3,12,"3/12/2014","145.8"
2014,3,13,"3/13/2014","145.9"
2014,3,14,"3/14/2014","142.1"
2014,3,15,"3/15/2014","137.5"
2014,3,16,"3/16/2014","134.2"
2014,3,17,"3/17/2014","135.1"
2014,3,18,"3/18/2014","137"
2014,3,19,"3/19/2014","147.9"
2014,3,20,"3/20/2014","150.1"
2014,3,21,"3/21/2014","151.4"
2014,3,22,"3/22/2014","153.8"
2014,3,23,"3/23/2014","156"
2014,3,24,"3/24/2014","157.7"
2014,3,25,"3/25/2014","152"
2014,3,26,"3/26/2014","152.5"
2014,3,27,"3/27/2014","144.2"
2014,3,28,"3/28/2014","145.9"
2014,3,29,"3/29/2014","142.3"
2014,3,30,"3/30/2014","148.1"
2014,3,31,"3/31/2014","152.1"
2014,4,1,"4/1/2014","153.1"
2014,4,2,"4/2/2014","154.6"
2014,4,3,"4/3/2014","153"
2014,4,4,"4/4/2014","157"
2014,4,5,"4/5/2014","142.3"
2014,4,6,"4/6/2014","141.2"
2014,4,7,"4/7/2014","140.2"
2014,4,8,"4/8/2014","132.4"
2014,4,9,"4/9/2014","131"
2014,4,10,"4/10/2014","137.3"
2014,4,11,"4/11/2014","138.2"
2014,4,12,"4/12/2014","136.5"
2014,4,13,"4/13/2014","137.9"
2014,4,14,"4/14/2014","151.2"
2014,4,15,"4/15/2014","163"
2014,4,16,"4/16/2014","185.2"
2014,4,17,"4/17/2014","180.3"
2014,4,18,"4/18/2014","173.7"
2014,4,19,"4/19/2014","170.8"
2014,4,20,"4/20/2014","164.1"
2014,4,21,"4/21/2014","160.4"
2014,4,22,"4/22/2014","146.3"
2014,4,23,"4/23/2014","137.6"
2014,4,24,"4/24/2014","131.6"
2014,4,25,"4/25/2014","126.2"
2014,4,26,"4/26/2014","122.3"
2014,4,27,"4/27/2014","119.6"
2014,4,28,"4/28/2014","122.5"
2014,4,29,"4/29/2014","121.8"
2014,4,30,"4/30/2014","125.5"
2014,5,1,"5/1/2014","127.7"
2014,5,2,"5/2/2014","137.6"
2014,5,3,"5/3/2014","134.8"
2014,5,4,"5/4/2014","133.7"
2014,5,5,"5/5/2014","141.5"
2014,5,6,"5/6/2014","141.3"
2014,5,7,"5/7/2014","148.6"
2014,5,8,"5/8/2014","150.8"
2014,5,9,"5/9/2014","155.2"
2014,5,10,"5/10/2014","155.1"
2014,5,11,"5/11/2014","167.7"
2014,5,12,"5/12/2014","166.3"
2014,5,13,"5/13/2014","162.7"
2014,5,14,"5/14/2014","166.7"
2014,5,15,"5/15/2014","155.5"
2014,5,16,"5/16/2014","141.8"
2014,5,17,"5/17/2014","136.6"
2014,5,18,"5/18/2014","130.4"
2014,5,19,"5/19/2014","119.7"
2014,5,20,"5/20/2014","120.1"
2014,5,21,"5/21/2014","116.7"
2014,5,22,"5/22/2014","114.1"
2014,5,23,"5/23/2014","119.2"
2014,5,24,"5/24/2014","127.7"
2014,5,25,"5/25/2014","116"
2014,5,26,"5/26/2014","111.1"
2014,5,27,"5/27/2014","108.7"
2014,5,28,"5/28/2014","102.1"
2014,5,29,"5/29/2014","105.5"
2014,5,30,"5/30/2014","104.4"
2014,5,31,"5/31/2014","106.6"
2014,6,1,"6/1/2014","106.2"
2014,6,2,"6/2/2014","108.3"
2014,6,3,"6/3/2014","110.1"
2014,6,4,"6/4/2014","108.5"
2014,6,5,"6/5/2014","113.8"
2014,6,6,"6/6/2014","136.9"
2014,6,7,"6/7/2014","140.8"
2014,6,8,"6/8/2014","153.1"
2014,6,9,"6/9/2014","166.1"
2014,6,10,"6/10/2014","171.3"
2014,6,11,"6/11/2014","173.6"
2014,6,12,"6/12/2014","179.9"
2014,6,13,"6/13/2014","157.5"
2014,6,14,"6/14/2014","148"
2014,6,15,"6/15/2014","134.3"
2014,6,16,"6/16/2014","120.5"
2014,6,17,"6/17/2014","118"
2014,6,18,"6/18/2014","114.4"
2014,6,19,"6/19/2014","114.7"
2014,6,20,"6/20/2014","105.5"
2014,6,21,"6/21/2014","104.5"
2014,6,22,"6/22/2014","97.3"
2014,6,23,"6/23/2014","95.6"
2014,6,24,"6/24/2014","96.6"
2014,6,25,"6/25/2014","100.2"
2014,6,26,"6/26/2014","103.3"
2014,6,27,"6/27/2014","107.6"
2014,6,28,"6/28/2014","118.4"
2014,6,29,"6/29/2014","129.9"
2014,6,30,"6/30/2014","145.2"
2014,7,1,"7/1/2014","156.9"
2014,7,2,"7/2/2014","175.1"
2014,7,3,"7/3/2014","184.1"
2014,7,4,"7/4/2014","193.9"
2014,7,5,"7/5/2014","199.4"
2014,7,6,"7/6/2014","207.7"
2014,7,7,"7/7/2014","204.5"
2014,7,8,"7/8/2014","208.1"
2014,7,9,"7/9/2014","205"
2014,7,10,"7/10/2014","183.3"
2014,7,11,"7/11/2014","171.8"
2014,7,12,"7/12/2014","149.9"
2014,7,13,"7/13/2014","131"
2014,7,14,"7/14/2014","113"
2014,7,15,"7/15/2014","103.9"
2014,7,16,"7/16/2014","95.1"
2014,7,17,"7/17/2014","91.5"
2014,7,18,"7/18/2014","91.4"
2014,7,19,"7/19/2014","88.9"
2014,7,20,"7/20/2014","89.9"
2014,7,21,"7/21/2014","93"
2014,7,22,"7/22/2014","95.5"
2014,7,23,"7/23/2014","102.2"
2014,7,24,"7/24/2014","107.4"
2014,7,25,"7/25/2014","109.9"
2014,7,26,"7/26/2014","120.1"
2014,7,27,"7/27/2014","125.2"
2014,7,28,"7/28/2014","136.3"
2014,7,29,"7/29/2014","146.8"
2014,7,30,"7/30/2014","156.6"
2014,7,31,"7/31/2014","161.1"
2014,8,1,"8/1/2014","173.5"
2014,8,2,"8/2/2014","160.2"
2014,8,3,"8/3/2014","156.2"
2014,8,4,"8/4/2014","143.3"
2014,8,5,"8/5/2014","143.3"
2014,8,6,"8/6/2014","140.5"
2014,8,7,"8/7/2014","140"
2014,8,8,"8/8/2014","126.4"
2014,8,9,"8/9/2014","116.3"
2014,8,10,"8/10/2014","111.3"
2014,8,11,"8/11/2014","107.3"
2014,8,12,"8/12/2014","106.8"
2014,8,13,"8/13/2014","105.6"
2014,8,14,"8/14/2014","105.4"
2014,8,15,"8/15/2014","116"
2014,8,16,"8/16/2014","114.8"
2014,8,17,"8/17/2014","117.9"
2014,8,18,"8/18/2014","113.3"
2014,8,19,"8/19/2014","113.3"
2014,8,20,"8/20/2014","121.1"
2014,8,21,"8/21/2014","131.3"
2014,8,22,"8/22/2014","129.3"
2014,8,23,"8/23/2014","134.9"
2014,8,24,"8/24/2014","144"
2014,8,25,"8/25/2014","154.8"
2014,8,26,"8/26/2014","130.8"
2014,8,27,"8/27/2014","125.3"
2014,8,28,"8/28/2014","121"
2014,8,29,"8/29/2014","122.5"
2014,8,30,"8/30/2014","125.5"
2014,8,31,"8/31/2014","127.1"
2014,9,1,"9/1/2014","128.9"
2014,9,2,"9/2/2014","138.7"
2014,9,3,"9/3/2014","140.1"
2014,9,4,"9/4/2014","148.4"
2014,9,5,"9/5/2014","146.3"
2014,9,6,"9/6/2014","159.8"
2014,9,7,"9/7/2014","162.6"
2014,9,8,"9/8/2014","166.3"
2014,9,9,"9/9/2014","161.6"
2014,9,10,"9/10/2014","177"
2014,9,11,"9/11/2014","153.4"
2014,9,12,"9/12/2014","154"
2014,9,13,"9/13/2014","146.9"
2014,9,14,"9/14/2014","141"
2014,9,15,"9/15/2014","134.4"
2014,9,16,"9/16/2014","134.1"
2014,9,17,"9/17/2014","134.2"
2014,9,18,"9/18/2014","121.3"
2014,9,19,"9/19/2014","122.8"
2014,9,20,"9/20/2014","120.1"
2014,9,21,"9/21/2014","124.9"
2014,9,22,"9/22/2014","136.8"
2014,9,23,"9/23/2014","139.1"
2014,9,24,"9/24/2014","145.6"
2014,9,25,"9/25/2014","167.8"
2014,9,26,"9/26/2014","171"
2014,9,27,"9/27/2014","182.2"
2014,9,28,"9/28/2014","181.8"
2014,9,29,"9/29/2014","175.6"
2014,9,30,"9/30/2014","162.6"
2014,10,1,"10/1/2014","155.4"
2014,10,2,"10/2/2014","149.3"
2014,10,3,"10/3/2014","136.9"
2014,10,4,"10/4/2014","127.6"
2014,10,5,"10/5/2014","128.4"
2014,10,6,"10/6/2014","129.9"
2014,10,7,"10/7/2014","125.2"
2014,10,8,"10/8/2014","126.2"
2014,10,9,"10/9/2014","118.6"
2014,10,10,"10/10/2014","120.4"
2014,10,11,"10/11/2014","111.6"
2014,10,12,"10/12/2014","110"
2014,10,13,"10/13/2014","112.6"
2014,10,14,"10/14/2014","131.9"
2014,10,15,"10/15/2014","125"
2014,10,16,"10/16/2014","138"
2014,10,17,"10/17/2014","144.8"
2014,10,18,"10/18/2014","171.1"
2014,10,19,"10/19/2014","171.7"
2014,10,20,"10/20/2014","202.2"
2014,10,21,"10/21/2014","197.1"
2014,10,22,"10/22/2014","214.2"
2014,10,23,"10/23/2014","224.8"
2014,10,24,"10/24/2014","215.4"
2014,10,25,"10/25/2014","216.8"
2014,10,26,"10/26/2014","214"
2014,10,27,"10/27/2014","185.4"
2014,10,28,"10/28/2014","165.1"
2014,10,29,"10/29/2014","148.4"
2014,10,30,"10/30/2014","138.4"
2014,10,31,"10/31/2014","119.5"
2014,11,1,"11/1/2014","118.1"
2014,11,2,"11/2/2014","122.4"
2014,11,3,"11/3/2014","123.2"
2014,11,4,"11/4/2014","127.3"
2014,11,5,"11/5/2014","142.7"
2014,11,6,"11/6/2014","133.1"
2014,11,7,"11/7/2014","142.9"
2014,11,8,"11/8/2014","129.6"
2014,11,9,"11/9/2014","129.2"
2014,11,10,"11/10/2014","133.4"
2014,11,11,"11/11/2014","139.5"
2014,11,12,"11/12/2014","149.8"
2014,11,13,"11/13/2014","150.3"
2014,11,14,"11/14/2014","157.6"
2014,11,15,"11/15/2014","157.1"
2014,11,16,"11/16/2014","167.7"
2014,11,17,"11/17/2014","163.8"
2014,11,18,"11/18/2014","163.6"
2014,11,19,"11/19/2014","165.7"
2014,11,20,"11/20/2014","164.1"
2014,11,21,"11/21/2014","158.6"
2014,11,22,"11/22/2014","162.6"
2014,11,23,"11/23/2014","168.8"
2014,11,24,"11/24/2014","140.7"
2014,11,25,"11/25/2014","165"
2014,11,26,"11/26/2014","166.5"
2014,11,27,"11/27/2014","174.1"
2014,11,28,"11/28/2014","176.6"
2014,11,29,"11/29/2014","172.5"
2014,11,30,"11/30/2014","172.4"
2014,12,1,"12/1/2014","163.4"
2014,12,2,"12/2/2014","163"
2014,12,3,"12/3/2014","149.8"
2014,12,4,"12/4/2014","153"
2014,12,5,"12/5/2014","132.8"
2014,12,6,"12/6/2014","125"
2014,12,7,"12/7/2014","127.9"
2014,12,8,"12/8/2014","128.7"
2014,12,9,"12/9/2014","135.5"
2014,12,10,"12/10/2014","145.3"
2014,12,11,"12/11/2014","143"
2014,12,12,"12/12/2014","149.4"
2014,12,13,"12/13/2014","154.9"
2014,12,14,"12/14/2014","161.2"
2014,12,15,"12/15/2014","164"
2014,12,16,"12/16/2014","178.8"
2014,12,17,"12/17/2014","192.3"
2014,12,18,"12/18/2014","206.4"
2014,12,19,"12/19/2014","208.9"
2014,12,20,"12/20/2014","196.7"
2014,12,21,"12/21/2014","199.2"
2014,12,22,"12/22/2014","173.4"
2014,12,23,"12/23/2014","160.5"
2014,12,24,"12/24/2014","146.5"
2014,12,25,"12/25/2014","140.6"
2014,12,26,"12/26/2014","132.5"
2014,12,27,"12/27/2014","129.7"
2014,12,28,"12/28/2014","128.2"
2014,12,29,"12/29/2014","127.1"
2014,12,30,"12/30/2014","126"
2014,12,31,"12/31/2014","129.2"
2015,1,1,"1/1/2015","132.9"
2015,1,2,"1/2/2015","141"
2015,1,3,"1/3/2015","143.8"
2015,1,4,"1/4/2015","144.8"
2015,1,5,"1/5/2015","137.2"
2015,1,6,"1/6/2015","137.2"
2015,1,7,"1/7/2015","142.4"
2015,1,8,"1/8/2015","152"
2015,1,9,"1/9/2015","146.2"
2015,1,10,"1/10/2015","146.9"
2015,1,11,"1/11/2015","148.6"
2015,1,12,"1/12/2015","153.4"
2015,1,13,"1/13/2015","0"
2015,1,14,"1/14/2015","135.3"
2015,1,15,"1/15/2015","127.1"
2015,1,16,"1/16/2015","120.7"
2015,1,17,"1/17/2015","118"
2015,1,18,"1/18/2015","121.7"
2015,1,19,"1/19/2015","125.9"
2015,1,20,"1/20/2015","121.6"
2015,1,21,"1/21/2015","120"
2015,1,22,"1/22/2015","116.6"
2015,1,23,"1/23/2015","117.3"
2015,1,24,"1/24/2015","121.4"
2015,1,25,"1/25/2015","122.7"
2015,1,26,"1/26/2015","142.5"
2015,1,27,"1/27/2015","153.3"
2015,1,28,"1/28/2015","154.5"
2015,1,29,"1/29/2015","166.7"
2015,1,30,"1/30/2015","154.6"
2015,1,31,"1/31/2015","149"
2015,2,1,"2/1/2015","137.6"
2015,2,2,"2/2/2015","139.6"
2015,2,3,"2/3/2015","145.1"
2015,2,4,"2/4/2015","150.1"
2015,2,5,"2/5/2015","138"
2015,2,6,"2/6/2015","139.3"
2015,2,7,"2/7/2015","148.9"
2015,2,8,"2/8/2015","148.7"
2015,2,9,"2/9/2015","141.9"
2015,2,10,"2/10/2015","137.3"
2015,2,11,"2/11/2015","127.7"
2015,2,12,"2/12/2015","124.4"
2015,2,13,"2/13/2015","121.8"
2015,2,14,"2/14/2015","117.4"
2015,2,15,"2/15/2015","116.7"
2015,2,16,"2/16/2015","115.3"
2015,2,17,"2/17/2015","115.7"
2015,2,18,"2/18/2015","118.2"
2015,2,19,"2/19/2015","116"
2015,2,20,"2/20/2015","117"
2015,2,21,"2/21/2015","113.6"
2015,2,22,"2/22/2015","115"
2015,2,23,"2/23/2015","114.3"
2015,2,24,"2/24/2015","112.1"
2015,2,25,"2/25/2015","108.8"
2015,2,26,"2/26/2015","109.1"
2015,2,27,"2/27/2015","115.7"
2015,2,28,"2/28/2015","121.1"
2015,3,1,"3/1/2015","125.3"
2015,3,2,"3/2/2015","128.1"
2015,3,3,"3/3/2015","122.9"
2015,3,4,"3/4/2015","122.1"
2015,3,5,"3/5/2015","137.9"
2015,3,6,"3/6/2015","125.4"
2015,3,7,"3/7/2015","135.7"
2015,3,8,"3/8/2015","122.3"
2015,3,9,"3/9/2015","121.2"
2015,3,10,"3/10/2015","119.2"
2015,3,11,"3/11/2015","129.9"
2015,3,12,"3/12/2015","125.1"
2015,3,13,"3/13/2015","117.9"
2015,3,14,"3/14/2015","114.3"
2015,3,15,"3/15/2015","113.1"
2015,3,16,"3/16/2015","116"
2015,3,17,"3/17/2015","113.2"
2015,3,18,"3/18/2015","113.7"
2015,3,19,"3/19/2015","108.3"
2015,3,20,"3/20/2015","111.8"
2015,3,21,"3/21/2015","112.7"
2015,3,22,"3/22/2015","121.5"
2015,3,23,"3/23/2015","127.2"
2015,3,24,"3/24/2015","132.2"
2015,3,25,"3/25/2015","137"
2015,3,26,"3/26/2015","135.5"
2015,3,27,"3/27/2015","137.2"
2015,3,28,"3/28/2015","145.1"
2015,3,29,"3/29/2015","144"
2015,3,30,"3/30/2015","133.3"
2015,3,31,"3/31/2015","127.8"
2015,4,1,"4/1/2015","123.9"
2015,4,2,"4/2/2015","121.2"
2015,4,3,"4/3/2015","119.8"
2015,4,4,"4/4/2015","122.4"
2015,4,5,"4/5/2015","122.3"
2015,4,6,"4/6/2015","125.8"
2015,4,7,"4/7/2015","111.4"
2015,4,8,"4/8/2015","106.3"
2015,4,9,"4/9/2015","111.6"
2015,4,10,"4/10/2015","115.5"
2015,4,11,"4/11/2015","123.5"
2015,4,12,"4/12/2015","134.6"
2015,4,13,"4/13/2015","142.1"
2015,4,14,"4/14/2015","147.7"
2015,4,15,"4/15/2015","155.7"
2015,4,16,"4/16/2015","151.3"
2015,4,17,"4/17/2015","150.8"
2015,4,18,"4/18/2015","148.9"
2015,4,19,"4/19/2015","153"
2015,4,20,"4/20/2015","151"
2015,4,21,"4/21/2015","155.3"
2015,4,22,"4/22/2015","151.8"
2015,4,23,"4/23/2015","142"
2015,4,24,"4/24/2015","136"
2015,4,25,"4/25/2015","127.4"
2015,4,26,"4/26/2015","120"
2015,4,27,"4/27/2015","108.9"
2015,4,28,"4/28/2015","109.2"
2015,4,29,"4/29/2015","105.5"
2015,4,30,"4/30/2015","103.3"
2015,5,1,"5/1/2015","101.4"
2015,5,2,"5/2/2015","107.3"
2015,5,3,"5/3/2015","112.9"
2015,5,4,"5/4/2015","125.4"
2015,5,5,"5/5/2015","130"
2015,5,6,"5/6/2015","138.6"
2015,5,7,"5/7/2015","149.2"
2015,5,8,"5/8/2015","152.6"
2015,5,9,"5/9/2015","157.5"
2015,5,10,"5/10/2015","163.1"
2015,5,11,"5/11/2015","166.2"
2015,5,12,"5/12/2015","166.5"
2015,5,13,"5/13/2015","160.3"
2015,5,14,"5/14/2015","148.2"
2015,5,15,"5/15/2015","139.5"
2015,5,16,"5/16/2015","134"
2015,5,17,"5/17/2015","122.3"
2015,5,18,"5/18/2015","117.6"
2015,5,19,"5/19/2015","112.9"
2015,5,20,"5/20/2015","108.2"
2015,5,21,"5/21/2015","104.3"
2015,5,22,"5/22/2015","101.6"
2015,5,23,"5/23/2015","100.2"
2015,5,24,"5/24/2015","101.2"
2015,5,25,"5/25/2015","99"
2015,5,26,"5/26/2015","97"
2015,5,27,"5/27/2015","97.8"
2015,5,28,"5/28/2015","95.5"
2015,5,29,"5/29/2015","94.8"
2015,5,30,"5/30/2015","97.7"
2015,5,31,"5/31/2015","97"
2015,6,1,"6/1/2015","103.2"
2015,6,2,"6/2/2015","103.9"
2015,6,3,"6/3/2015","111.6"
2015,6,4,"6/4/2015","121.4"
2015,6,5,"6/5/2015","129.7"
2015,6,6,"6/6/2015","136.6"
2015,6,7,"6/7/2015","141.4"
2015,6,8,"6/8/2015","138.2"
2015,6,9,"6/9/2015","140.6"
2015,6,10,"6/10/2015","139.5"
2015,6,11,"6/11/2015","144.2"
2015,6,12,"6/12/2015","141"
2015,6,13,"6/13/2015","140.3"
2015,6,14,"6/14/2015","135.8"
2015,6,15,"6/15/2015","139.1"
2015,6,16,"6/16/2015","140.5"
2015,6,17,"6/17/2015","140.2"
2015,6,18,"6/18/2015","155.7"
2015,6,19,"6/19/2015","141.8"
2015,6,20,"6/20/2015","139.8"
2015,6,21,"6/21/2015","136"
2015,6,22,"6/22/2015","255"
2015,6,23,"6/23/2015","119.9"
2015,6,24,"6/24/2015","113.1"
2015,6,25,"6/25/2015","105.2"
2015,6,26,"6/26/2015","104.6"
2015,6,27,"6/27/2015","100.5"
2015,6,28,"6/28/2015","100.5"
2015,6,29,"6/29/2015","100.4"
2015,6,30,"6/30/2015","104.2"
2015,7,1,"7/1/2015","113.3"
2015,7,2,"7/2/2015","117.6"
2015,7,3,"7/3/2015","116.1"
2015,7,4,"7/4/2015","120.7"
2015,7,5,"7/5/2015","129"
2015,7,6,"7/6/2015","137.9"
2015,7,7,"7/7/2015","137.1"
2015,7,8,"7/8/2015","133.2"
2015,7,9,"7/9/2015","126"
2015,7,10,"7/10/2015","133.3"
2015,7,11,"7/11/2015","124.3"
2015,7,12,"7/12/2015","119.9"
2015,7,13,"7/13/2015","113.8"
2015,7,14,"7/14/2015","108.7"
2015,7,15,"7/15/2015","104.4"
2015,7,16,"7/16/2015","102.9"
2015,7,17,"7/17/2015","100.6"
2015,7,18,"7/18/2015","99.1"
2015,7,19,"7/19/2015","102.6"
2015,7,20,"7/20/2015","96.3"
2015,7,21,"7/21/2015","94"
2015,7,22,"7/22/2015","91.9"
2015,7,23,"7/23/2015","92.2"
2015,7,24,"7/24/2015","95.2"
2015,7,25,"7/25/2015","96.9"
2015,7,26,"7/26/2015","100.1"
2015,7,27,"7/27/2015","103.2"
2015,7,28,"7/28/2015","104.2"
2015,7,29,"7/29/2015","103.8"
2015,7,30,"7/30/2015","105.1"
2015,7,31,"7/31/2015","103.8"
2015,8,1,"8/1/2015","106"
2015,8,2,"8/2/2015","104.5"
2015,8,3,"8/3/2015","108.7"
2015,8,4,"8/4/2015","109.9"
2015,8,5,"8/5/2015","115.5"
2015,8,6,"8/6/2015","125.1"
2015,8,7,"8/7/2015","125.5"
2015,8,8,"8/8/2015","124.4"
2015,8,9,"8/9/2015","117.6"
2015,8,10,"8/10/2015","109.1"
2015,8,11,"8/11/2015","105.6"
2015,8,12,"8/12/2015","101.9"
2015,8,13,"8/13/2015","97.3"
2015,8,14,"8/14/2015","95.7"
2015,8,15,"8/15/2015","91.7"
2015,8,16,"8/16/2015","87.8"
2015,8,17,"8/17/2015","89.2"
2015,8,18,"8/18/2015","90.9"
2015,8,19,"8/19/2015","100.6"
2015,8,20,"8/20/2015","105.3"
2015,8,21,"8/21/2015","121.4"
2015,8,22,"8/22/2015","119.6"
2015,8,23,"8/23/2015","136.1"
2015,8,24,"8/24/2015","130.6"
2015,8,25,"8/25/2015","123.9"
2015,8,26,"8/26/2015","128.9"
2015,8,27,"8/27/2015","112.5"
2015,8,28,"8/28/2015","111.3"
2015,8,29,"8/29/2015","102.1"
2015,8,30,"8/30/2015","93.4"
2015,8,31,"8/31/2015","92.7"
2015,9,1,"9/1/2015","90.7"
2015,9,2,"9/2/2015","89.8"
2015,9,3,"9/3/2015","88"
2015,9,4,"9/4/2015","91.5"
2015,9,5,"9/5/2015","86.8"
2015,9,6,"9/6/2015","86.9"
2015,9,7,"9/7/2015","85"
2015,9,8,"9/8/2015","84.7"
2015,9,9,"9/9/2015","83.5"
2015,9,10,"9/10/2015","84.6"
2015,9,11,"9/11/2015","94.1"
2015,9,12,"9/12/2015","100.4"
2015,9,13,"9/13/2015","100"
2015,9,14,"9/14/2015","97.7"
2015,9,15,"9/15/2015","102.2"
2015,9,16,"9/16/2015","110.6"
2015,9,17,"9/17/2015","107.9"
2015,9,18,"9/18/2015","103.8"
2015,9,19,"9/19/2015","106.7"
2015,9,20,"9/20/2015","111.3"
2015,9,21,"9/21/2015","104.2"
2015,9,22,"9/22/2015","107.8"
2015,9,23,"9/23/2015","111.4"
2015,9,24,"9/24/2015","107.4"
2015,9,25,"9/25/2015","120.5"
2015,9,26,"9/26/2015","120.8"
2015,9,27,"9/27/2015","128.1"
2015,9,28,"9/28/2015","124.5"
2015,9,29,"9/29/2015","129.6"
2015,9,30,"9/30/2015","131.5"
2015,10,1,"10/1/2015","120"
2015,10,2,"10/2/2015","107.6"
2015,10,3,"10/3/2015","97"
2015,10,4,"10/4/2015","88.3"
2015,10,5,"10/5/2015","82.6"
2015,10,6,"10/6/2015","81.3"
2015,10,7,"10/7/2015","80.4"
2015,10,8,"10/8/2015","79.5"
2015,10,9,"10/9/2015","81"
2015,10,10,"10/10/2015","81.2"
2015,10,11,"10/11/2015","84.3"
2015,10,12,"10/12/2015","88.7"
2015,10,13,"10/13/2015","95.2"
2015,10,14,"10/14/2015","100.2"
2015,10,15,"10/15/2015","106.1"
2015,10,16,"10/16/2015","108.4"
2015,10,17,"10/17/2015","115.8"
2015,10,18,"10/18/2015","118.6"
2015,10,19,"10/19/2015","122.7"
2015,10,20,"10/20/2015","121.7"
2015,10,21,"10/21/2015","127.8"
2015,10,22,"10/22/2015","119.3"
2015,10,23,"10/23/2015","113.7"
2015,10,24,"10/24/2015","105.2"
2015,10,25,"10/25/2015","105.2"
2015,10,26,"10/26/2015","104.9"
2015,10,27,"10/27/2015","108.7"
2015,10,28,"10/28/2015","110.7"
2015,10,29,"10/29/2015","111.4"
2015,10,30,"10/30/2015","119.5"
2015,10,31,"10/31/2015","116.7"
2015,11,1,"11/1/2015","122.4"
2015,11,2,"11/2/2015","120.1"
2015,11,3,"11/3/2015","122.2"
2015,11,4,"11/4/2015","112"
2015,11,5,"11/5/2015","108.1"
2015,11,6,"11/6/2015","113.2"
2015,11,7,"11/7/2015","112.9"
2015,11,8,"11/8/2015","105.7"
2015,11,9,"11/9/2015","105.6"
2015,11,10,"11/10/2015","103.3"
2015,11,11,"11/11/2015","102.9"
2015,11,12,"11/12/2015","101.4"
2015,11,13,"11/13/2015","100.8"
2015,11,14,"11/14/2015","104.1"
2015,11,15,"11/15/2015","103.5"
2015,11,16,"11/16/2015","103.2"
2015,11,17,"11/17/2015","104.6"
2015,11,18,"11/18/2015","105.1"
2015,11,19,"11/19/2015","105.6"
2015,11,20,"11/20/2015","108.4"
2015,11,21,"11/21/2015","119.2"
2015,11,22,"11/22/2015","119.9"
2015,11,23,"11/23/2015","116.7"
2015,11,24,"11/24/2015","110.3"
2015,11,25,"11/25/2015","106.2"
2015,11,26,"11/26/2015","101.2"
2015,11,27,"11/27/2015","96.3"
2015,11,28,"11/28/2015","94"
2015,11,29,"11/29/2015","92.9"
2015,11,30,"11/30/2015","93.1"
2015,12,1,"12/1/2015","91.9"
2015,12,2,"12/2/2015","92.6"
2015,12,3,"12/3/2015","91.8"
2015,12,4,"12/4/2015","94.8"
2015,12,5,"12/5/2015","97.6"
2015,12,6,"12/6/2015","99.3"
2015,12,7,"12/7/2015","97.8"
2015,12,8,"12/8/2015","107.9"
2015,12,9,"12/9/2015","105.5"
2015,12,10,"12/10/2015","105.2"
2015,12,11,"12/11/2015","110.3"
2015,12,12,"12/12/2015","113.1"
2015,12,13,"12/13/2015","118.7"
2015,12,14,"12/14/2015","120.2"
2015,12,15,"12/15/2015","115.2"
2015,12,16,"12/16/2015","122.2"
2015,12,17,"12/17/2015","114"
2015,12,18,"12/18/2015","113.3"
2015,12,19,"12/19/2015","115.2"
2015,12,20,"12/20/2015","112.8"
2015,12,21,"12/21/2015","117.8"
2015,12,22,"12/22/2015","125.8"
2015,12,23,"12/23/2015","129.5"
